Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.0385,-16.34971,0.00455,28.43807,3,85.76137931034484,31,83802
4.0327,-16.34889,0.00909,28.42683,3,85.68310344827589,31,83803
4.02819,-16.34889,0.0136199999999999,28.22467,3,85.60500000000002,31,83804
4.02497,-16.34971,0.01817,28.22467,3,85.52655172413795,31,83805
4.0211,-16.34889,0.02271,28.43807,3,85.44827586206897,31,83806
4.01788,-16.34889,0.0272399999999999,28.21344,3,85.37017241379311,31,83807
4.01531,-16.34971,0.03178,28.21344,3,85.29189655172414,31,83808
4.01273,-16.34971,0.03633,28.42683,3,85.21344827586208,31,83809
4.01015,-16.34971,0.0408899999999999,28.43807,3,85.13482758620691,31,83810
4.00822,-16.34971,0.04543,28.42683,3,85.05655172413795,31,83811
4.0056400000000005,-16.34889,0.04995,28.43807,3,84.97862068965519,31,83812
4.00371,-16.34971,0.05449,28.4156,3,84.90034482758621,31,83813
4.00178,-16.34971,0.05905,28.43807,3,84.82172413793104,31,83814
3.99984,-16.34971,0.06358,28.42683,3,84.74362068965517,31,83815
3.99856,-16.34889,0.06813,28.42683,3,84.66517241379312,31,83816
3.99662,-16.34971,0.07267,28.43807,3,84.58689655172415,31,83817
3.99534,-16.34889,0.07721,28.42683,3,84.50862068965517,31,83818
3.99405,-16.34971,0.08176,28.42683,3,84.43017241379312,31,83819
3.99211,-16.34971,0.0863,28.42683,3,84.35189655172415,31,83820
3.99083,-16.34971,0.09084,28.4156,3,84.27362068965517,31,83821
3.98954,-16.34971,0.09536,28.42683,3,84.19568965517242,31,83822
3.98825,-16.34889,0.0999299999999999,28.42683,3,84.11689655172415,31,83823
3.98696,-16.34889,0.10446,28.629,3,84.03879310344828,31,83824
3.98567,-16.34889,0.109,28.629,3,83.96051724137932,31,83825
3.98438,-16.34889,0.1135299999999999,28.64023,3,83.88241379310345,31,83826
3.9831,-16.34889,0.11809,28.64023,3,83.80379310344829,31,83827
3.98181,-16.34971,0.12261,28.64023,3,83.72586206896553,31,83828
3.98116,-16.34889,0.12716,28.64023,3,83.64741379310345,31,83829
3.97987,-16.34889,0.1317,28.61777,3,83.56913793103449,31,83830
3.97859,-16.34889,0.13625,28.629,3,83.49068965517242,31,83831
3.9773,-16.34889,0.14078,28.629,3,83.41258620689655,31,83832
3.97665,-16.34971,0.14533,28.64023,3,83.33413793103449,31,83833
3.97537,-16.34971,0.14986,28.64023,3,83.25603448275862,31,83834
3.97408,-16.34971,0.15442,28.629,3,83.17741379310345,31,83835
3.973430000000001,-16.34971,0.15894,28.86486,3,83.0994827586207,31,83836
3.97214,-16.34889,0.16351,28.85363,3,83.02068965517243,31,83837
3.97086,-16.34889,0.1680299999999999,28.85363,3,82.94275862068966,31,83838
3.96957,-16.34889,0.1725799999999999,28.8424,3,82.8643103448276,31,83839
3.96892,-16.34889,0.17712,28.85363,3,82.78603448275862,31,83840
3.96763,-16.34889,0.18165,28.86486,3,82.70793103448277,31,83841
3.96699,-16.34971,0.1862,28.8424,3,82.62948275862068,31,83842
3.9657,-16.34971,0.19075,28.85363,3,82.55103448275862,31,83843
3.96441,-16.34971,0.1953,28.8424,3,82.47258620689657,31,83844
3.96377,-16.34889,0.19983,28.8424,3,82.39448275862068,31,83845
3.96248,-16.34889,0.2043599999999999,29.04456,3,82.31637931034483,31,83846
3.96119,-16.34889,0.2089099999999999,29.0558,3,82.23793103448277,31,83847
3.9599,-16.34889,0.21347,29.0558,3,82.1593103448276,31,83848
3.95926,-16.34971,0.21799,29.04456,3,82.08137931034483,31,83849
3.95797,-16.34971,0.22254,29.06703,3,82.00293103448277,31,83850
3.95668,-16.34971,0.22707,29.0558,3,81.9248275862069,31,83851
3.95604,-16.34971,0.23162,29.0558,3,81.84637931034483,31,83852
3.95475,-16.34889,0.2361599999999999,29.0558,3,81.76810344827588,31,83853
3.95346,-16.34889,0.2407,29.0558,3,81.6898275862069,31,83854
3.95282,-16.34889,0.24524,29.04456,3,81.61155172413794,31,83855
3.95153,-16.34889,0.24978,29.26919,3,81.53327586206898,31,83856
3.9496,-16.34889,0.25433,29.0558,3,81.4548275862069,31,83857
3.94831,-16.34889,0.25887,29.26919,3,81.37655172413794,31,83858
3.94766,-16.34971,0.26341,29.25796,3,81.29827586206898,31,83859
3.94638,-16.34971,0.26795,29.25796,3,81.22000000000001,31,83860
3.94573,-16.34889,0.27248,29.26919,3,81.14189655172414,31,83861
3.94444,-16.34889,0.27702,29.26919,3,81.06362068965518,31,83862
