Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.04945,10.89898,0.00302,24.4509,2,84.88482758620688,14,50728
4.04558,10.89898,0.00605,24.4509,2,84.83258620689655,14,50729
4.04172,10.89898,0.00908,24.4509,2,84.7803448275862,14,50730
4.03914,10.89981,0.01211,24.4509,2,84.72810344827586,14,50731
4.03721,10.89981,0.01514,24.4509,2,84.67586206896551,14,50732
4.03463,10.89981,0.01816,24.4509,2,84.62379310344828,14,50733
4.03206,10.89898,0.02119,24.4509,2,84.57155172413793,14,50734
4.03077,10.89981,0.02421,24.4509,2,84.51948275862068,14,50735
4.02883,10.89898,0.0272399999999999,24.4509,2,84.46724137931034,14,50736
4.0269,10.89898,0.03027,24.4509,2,84.41499999999999,14,50737
4.02561,10.89898,0.03329,24.4509,2,84.36293103448276,14,50738
4.023680000000001,10.89981,0.03633,24.4509,2,84.3105172413793,14,50739
4.02175,10.89981,0.03935,24.4509,2,84.25844827586208,14,50740
4.02046,10.89981,0.04239,24.4509,2,84.20603448275862,14,50741
4.019819999999999,10.89981,0.04541,24.46213,2,84.15396551724137,14,50742
4.01788,10.89981,0.04844,24.4509,2,84.10172413793103,14,50743
4.01724,10.89981,0.05147,24.4509,2,84.04948275862068,14,50744
4.01595,10.89898,0.05449,24.46213,2,83.99741379310345,14,50745
4.01466,10.89898,0.05752,24.47336,2,83.9451724137931,14,50746
4.01402,10.89898,0.06054,24.46213,2,83.89310344827587,14,50747
4.01273,10.89981,0.06356,24.46213,2,83.84103448275862,14,50748
4.01144,10.89981,0.0666,24.4509,2,83.78862068965516,14,50749
4.01015,10.89981,0.06962,24.4509,2,83.73655172413794,14,50750
4.00951,10.89898,0.07266,24.66429,2,83.68413793103448,14,50751
4.008859999999999,10.89898,0.07567,24.66429,2,83.63224137931034,14,50752
4.00758,10.89898,0.07872,24.66429,2,83.5796551724138,14,50753
4.0069300000000005,10.89898,0.08175,24.66429,2,83.52741379310343,14,50754
4.00629,10.89981,0.08477,24.66429,2,83.47534482758621,14,50755
4.005,10.89981,0.0877899999999999,24.67552,2,83.42327586206896,14,50756
4.00435,10.89981,0.09082,24.67552,2,83.37103448275862,14,50757
4.00371,10.89898,0.09385,24.66429,2,83.31879310344829,14,50758
4.00242,10.89898,0.09687,24.66429,2,83.26672413793102,14,50759
4.00178,10.89981,0.0999,24.66429,2,83.21448275862069,14,50760
4.00049,10.89981,0.10293,24.66429,2,83.16224137931034,14,50761
3.99984,10.89981,0.1059599999999999,24.67552,2,83.11,14,50762
3.9992,10.89898,0.10899,24.67552,2,83.05775862068965,14,50763
3.99856,10.89898,0.1120099999999999,24.66429,2,83.00568965517242,14,50764
3.99791,10.89898,0.11504,24.66429,2,82.95344827586207,14,50765
3.99727,10.89898,0.11807,24.67552,2,82.90120689655171,14,50766
3.99662,10.89981,0.12109,24.87769,2,82.84913793103448,14,50767
3.99598,10.89898,0.12412,24.87769,2,82.79689655172415,14,50768
3.99469,10.89898,0.12715,24.87769,2,82.74465517241379,14,50769
3.99405,10.89898,0.13019,24.86646,2,82.69224137931035,14,50770
3.9934,10.89898,0.1332,24.86646,2,82.64034482758619,14,50771
3.99276,10.89981,0.13624,24.86646,2,82.58793103448276,14,50772
3.99211,10.89898,0.13925,24.87769,2,82.53603448275862,14,50773
3.99083,10.89898,0.1423,24.86646,2,82.48344827586207,14,50774
3.990180000000001,10.89898,0.14532,24.87769,2,82.43137931034482,14,50775
3.98954,10.89981,0.14835,24.87769,2,82.37913793103448,14,50776
3.98889,10.89981,0.15137,24.87769,2,82.32706896551724,14,50777
3.98825,10.89981,0.15441,24.87769,2,82.27465517241379,14,50778
3.98761,10.89981,0.15742,24.87769,2,82.22275862068965,14,50779
3.98696,10.89898,0.16046,24.86646,2,82.17034482758622,14,50780
3.98632,10.89981,0.16348,24.87769,2,82.11827586206897,14,50781
3.98567,10.89981,0.16652,24.88892,2,82.06586206896552,14,50782
3.98503,10.89981,0.16954,25.07986,2,82.01379310344828,14,50783
3.98374,10.89981,0.17256,25.07986,2,81.96172413793103,14,50784
3.9831,10.89898,0.1756,25.07986,2,81.90931034482757,14,50785
3.98245,10.89981,0.17861,25.07986,2,81.85741379310345,14,50786
3.98116,10.89898,0.18165,25.09109,2,81.80499999999999,14,50787
3.98052,10.89981,0.1846799999999999,25.07986,2,81.75275862068965,14,50788
3.97987,10.89981,0.1877,25.07986,2,81.7006896551724,14,50789
3.97923,10.89981,0.1907299999999999,25.07986,2,81.64844827586205,14,50790
3.97859,10.89981,0.19376,25.09109,2,81.59620689655172,14,50791
3.9773,10.89898,0.1967799999999999,25.07986,2,81.54413793103448,14,50792
3.97665,10.89981,0.19982,25.07986,2,81.49172413793103,14,50793
3.97601,10.89981,0.20284,25.07986,2,81.4396551724138,14,50794
3.97537,10.89898,0.2058699999999999,25.09109,2,81.38741379310345,14,50795
3.97472,10.89981,0.2089,25.07986,2,81.3351724137931,14,50796
3.973430000000001,10.89898,0.2119199999999999,25.07986,2,81.28310344827585,14,50797
