Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.06519,-5.44958,0.00151,23.19666,1,85.64810344827586,4,21471
4.06326,-5.44958,0.00303,23.20784,1,85.62189655172415,4,21472
4.06133,-5.44958,0.00454,23.20784,1,85.59586206896552,4,21473
4.06004,-5.44958,0.00606,23.20784,1,85.5696551724138,4,21474
4.05876,-5.44958,0.00757,23.19666,1,85.54362068965517,4,21475
4.05747,-5.44958,0.00908,23.20784,1,85.51758620689655,4,21476
4.05618,-5.44958,0.0106,23.20784,1,85.49137931034483,4,21477
4.0549,-5.4504,0.01212,23.20784,1,85.4651724137931,4,21478
4.05425,-5.44958,0.0136199999999999,23.20784,1,85.4393103448276,4,21479
4.05296,-5.4504,0.01514,23.20784,1,85.41310344827586,4,21480
4.05232,-5.44958,0.01665,23.19666,1,85.38706896551724,4,21481
4.05103,-5.4504,0.01817,23.19666,1,85.36086206896553,4,21482
4.05039,-5.4504,0.01968,23.20784,1,85.3348275862069,4,21483
4.04975,-5.4504,0.02119,23.20784,1,85.30879310344828,4,21484
4.04846,-5.44958,0.02271,23.19666,1,85.28258620689655,4,21485
4.04782,-5.4504,0.02422,23.19666,1,85.25655172413795,4,21486
4.04717,-5.4504,0.02573,23.20784,1,85.23051724137932,4,21487
4.046530000000001,-5.4504,0.02725,23.19666,1,85.20431034482758,4,21488
4.04588,-5.4504,0.02876,23.20784,1,85.17827586206897,4,21489
4.04524,-5.4504,0.03028,23.20784,1,85.15206896551723,4,21490
4.0446,-5.44958,0.03179,23.19666,1,85.12603448275863,4,21491
4.0446,-5.44958,0.0333,23.19666,1,85.10000000000001,4,21492
4.04395,-5.44958,0.03482,23.19666,1,85.07379310344828,4,21493
4.04331,-5.44958,0.03633,23.20784,1,85.04775862068965,4,21494
4.042669999999999,-5.4504,0.03785,23.20784,1,85.02155172413795,4,21495
4.04202,-5.4504,0.03936,23.19666,1,84.99551724137932,4,21496
4.04138,-5.4504,0.04087,23.20784,1,84.9694827586207,4,21497
4.04074,-5.44958,0.04238,23.20784,1,84.94344827586208,4,21498
4.04009,-5.4504,0.04391,23.19666,1,84.91706896551723,4,21499
4.04009,-5.44958,0.04542,23.40906,1,84.89103448275863,4,21500
4.03945,-5.44958,0.04693,23.20784,1,84.86500000000001,4,21501
4.0388,-5.44958,0.04845,23.30845,1,84.83879310344828,4,21502
4.03816,-5.44958,0.04996,23.40906,1,84.81275862068966,4,21503
4.03816,-5.44958,0.05147,23.40906,1,84.78672413793103,4,21504
4.03752,-5.44958,0.0529799999999999,23.3867,1,84.76068965517241,4,21505
4.03752,-5.4504,0.0545,23.40906,1,84.7344827586207,4,21506
4.03687,-5.4504,0.05601,23.40906,1,84.70844827586208,4,21507
4.036230000000001,-5.44958,0.05753,23.40906,1,84.68224137931036,4,21508
4.036230000000001,-5.4504,0.0590399999999999,23.40906,1,84.65620689655174,4,21509
4.03559,-5.4504,0.06055,23.40906,1,84.6301724137931,4,21510
4.03494,-5.4504,0.06207,23.40906,1,84.60396551724138,4,21511
4.03494,-5.4504,0.06358,23.40906,1,84.57793103448276,4,21512
4.0343,-5.4504,0.0651,23.42024,1,84.55172413793103,4,21513
4.0343,-5.44958,0.06661,23.40906,1,84.52568965517241,4,21514
4.03366,-5.44958,0.06813,23.40906,1,84.49948275862069,4,21515
4.03366,-5.44958,0.06964,23.39788,1,84.47344827586208,4,21516
4.03301,-5.4504,0.07115,23.40906,1,84.44741379310345,4,21517
4.032369999999999,-5.44958,0.07266,23.40906,1,84.42137931034483,4,21518
4.032369999999999,-5.4504,0.07418,23.40906,1,84.3951724137931,4,21519
4.03172,-5.4504,0.0757,23.40906,1,84.36896551724138,4,21520
4.03172,-5.44958,0.07721,23.40906,1,84.34293103448276,4,21521
4.03108,-5.4504,0.07873,23.39788,1,84.31672413793103,4,21522
4.0304400000000005,-5.4504,0.0802399999999999,23.40906,1,84.29068965517241,4,21523
4.0304400000000005,-5.44958,0.08175,23.40906,1,84.26465517241378,4,21524
4.02979,-5.44958,0.08327,23.62146,1,84.23844827586207,4,21525
4.02915,-5.4504,0.08478,23.40906,1,84.21241379310344,4,21526
4.02915,-5.44958,0.0862899999999999,23.40906,1,84.18637931034483,4,21527
4.02851,-5.44958,0.0878,23.61028,1,84.16034482758621,4,21528
4.02851,-5.44958,0.08932,23.40906,1,84.13413793103449,4,21529
4.02786,-5.44958,0.09083,23.40906,1,84.10810344827586,4,21530
4.02786,-5.4504,0.0923399999999999,23.46496,1,84.08206896551724,4,21531
4.02722,-5.4504,0.09386,23.40906,1,84.05586206896552,4,21532
4.02722,-5.44958,0.09537,23.62146,1,84.02982758620689,4,21533
4.02658,-5.44958,0.09688,23.61028,1,84.00379310344829,4,21534
4.02658,-5.44958,0.0984,23.62146,1,83.97758620689656,4,21535
4.025930000000001,-5.44958,0.09992,23.61028,1,83.95137931034483,4,21536
4.025930000000001,-5.4504,0.1014299999999999,23.61028,1,83.92534482758622,4,21537
4.02529,-5.44958,0.10294,23.62146,1,83.89931034482758,4,21538
4.02529,-5.44958,0.10446,23.61028,1,83.87310344827586,4,21539
4.02464,-5.44958,0.10597,23.62146,1,83.84706896551724,4,21540
4.02464,-5.44958,0.1074799999999999,23.61028,1,83.82103448275863,4,21541
4.024,-5.44958,0.109,23.62146,1,83.79482758620689,4,21542
4.024,-5.4504,0.11052,23.62146,1,83.76862068965518,4,21543
