Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.06519,-5.4504,0.0015199999999999,23.20784,1,85.3951724137931,42,292636
4.06262,-5.4504,0.00303,23.19666,1,85.36913793103449,42,292637
4.06069,-5.4504,0.00454,23.00661,1,85.34310344827585,42,292638
4.0594,-5.44958,0.00606,22.99543,1,85.31689655172414,42,292639
4.05811,-5.44958,0.00758,23.20784,1,85.29068965517241,42,292640
4.056830000000001,-5.44958,0.00909,23.19666,1,85.2646551724138,42,292641
4.055540000000001,-5.44958,0.0106,23.20784,1,85.23862068965516,42,292642
4.05425,-5.4504,0.01212,23.20784,1,85.21241379310345,42,292643
4.05361,-5.44958,0.01363,23.20784,1,85.18637931034483,42,292644
4.05232,-5.4504,0.01514,23.20784,1,85.16034482758621,42,292645
4.05168,-5.44958,0.0166599999999999,23.20784,1,85.13413793103449,42,292646
4.05039,-5.4504,0.01817,22.99543,1,85.10810344827587,42,292647
4.04975,-5.44958,0.01969,23.20784,1,85.08189655172414,42,292648
4.04846,-5.44958,0.02119,23.20784,1,85.05603448275862,42,292649
4.04782,-5.44958,0.02271,23.19666,1,85.0298275862069,42,292650
4.04717,-5.44958,0.02423,23.20784,1,85.00362068965516,42,292651
4.046530000000001,-5.4504,0.02574,23.20784,1,84.97758620689656,42,292652
4.04588,-5.4504,0.02725,23.19666,1,84.95155172413793,42,292653
4.04524,-5.44958,0.02876,23.20784,1,84.92551724137931,42,292654
4.0446,-5.4504,0.03028,23.20784,1,84.89931034482758,42,292655
4.04395,-5.44958,0.0318,23.20784,1,84.87310344827587,42,292656
4.04331,-5.4504,0.03331,23.20784,1,84.84706896551724,42,292657
4.042669999999999,-5.4504,0.03482,23.20784,1,84.82103448275862,42,292658
4.04202,-5.4504,0.03634,23.20784,1,84.79482758620689,42,292659
4.04138,-5.4504,0.03785,23.20784,1,84.76879310344829,42,292660
4.04074,-5.44958,0.03936,23.20784,1,84.74275862068966,42,292661
4.04009,-5.44958,0.04088,23.20784,1,84.71655172413794,42,292662
4.03945,-5.44958,0.04239,23.19666,1,84.69051724137931,42,292663
4.03945,-5.4504,0.04391,23.20784,1,84.66431034482758,42,292664
4.0388,-5.44958,0.04542,23.19666,1,84.63827586206897,42,292665
4.03816,-5.44958,0.0469399999999999,23.20784,1,84.61206896551724,42,292666
4.03816,-5.4504,0.04845,23.20784,1,84.58603448275862,42,292667
