Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.0111300000000005,-21.79997,0.00604,31.771040000000003,4,88.13706896551726,12,25057
4.0034,-21.79997,0.01211,31.78222,4,88.03241379310346,12,25058
3.99761,-21.79997,0.01817,31.771040000000003,4,87.92793103448277,12,25059
3.99375,-21.79997,0.02422,31.771040000000003,4,87.82362068965517,12,25060
3.98924,-21.79997,0.03028,31.98344,4,87.71913793103448,12,25061
3.98603,-21.79997,0.03635,31.78222,4,87.6144827586207,12,25062
3.98281,-21.79997,0.04238,31.771040000000003,4,87.51051724137932,12,25063
3.97959,-21.79915,0.04844,31.78222,4,87.40603448275861,12,25064
3.97637,-21.79997,0.0545,31.98344,4,87.30155172413794,12,25065
3.97444,-21.79915,0.06054,31.99462,4,87.19741379310345,12,25066
3.97187,-21.79915,0.06662,31.98344,4,87.09258620689654,12,25067
3.96929,-21.79915,0.07265,31.98344,4,86.98862068965516,12,25068
3.96672,-21.79997,0.07872,31.99462,4,86.88396551724138,12,25069
3.96479,-21.79997,0.08477,31.99462,4,86.7796551724138,12,25070
3.96286,-21.79997,0.09082,31.99462,4,86.6753448275862,12,25071
3.96092,-21.79997,0.09687,31.97226,4,86.57103448275862,12,25072
3.95899,-21.79915,0.10293,32.20702,4,86.46655172413794,12,25073
3.95642,-21.79997,0.10899,32.20702,4,86.36206896551722,12,25074
3.955130000000001,-21.79997,0.11507,32.195840000000004,4,86.25724137931034,12,25075
3.9532,-21.79915,0.12112,32.20702,4,86.15293103448275,12,25076
3.95191,-21.79997,0.12718,32.20702,4,86.04844827586207,12,25077
3.95063,-21.79915,0.13321,32.20702,4,85.94448275862068,12,25078
3.94934,-21.79915,0.13926,32.20702,4,85.8401724137931,12,25079
3.94741,-21.79997,0.14531,32.41943,4,85.73586206896552,12,25080
3.94612,-21.79915,0.15137,32.41943,4,85.63137931034483,12,25081
3.94419,-21.79997,0.15745,32.40825,4,85.52655172413793,12,25082
3.9429,-21.79997,0.16349,32.40825,4,85.42241379310344,12,25083
3.94162,-21.79997,0.16956,32.40825,4,85.31775862068966,12,25084
3.94033,-21.79997,0.1756,32.41943,4,85.21362068965517,12,25085
3.9384,-21.79997,0.18168,32.62065,4,85.10879310344828,12,25086
3.93711,-21.79997,0.18773,32.62065,4,85.00448275862068,12,25087
3.93518,-21.79915,0.19377,32.62065,4,84.90034482758621,12,25088
3.93389,-21.79915,0.19983,32.62065,4,84.7958620689655,12,25089
3.9326,-21.79915,0.20588,32.60947,4,84.69155172413794,12,25090
3.93132,-21.79915,0.21195,32.62065,4,84.58689655172414,12,25091
3.93003,-21.79915,0.218,32.62065,4,84.48258620689654,12,25092
3.92874,-21.79915,0.2240599999999999,32.83305,4,84.37810344827587,12,25093
3.92746,-21.79915,0.2301099999999999,32.83305,4,84.27379310344828,12,25094
3.92617,-21.79997,0.23615,32.83305,4,84.16965517241378,12,25095
3.92488,-21.79997,0.2422099999999999,32.83305,4,84.0651724137931,12,25096
3.92359,-21.79997,0.24829,32.821870000000004,4,83.9603448275862,12,25097
3.92231,-21.79915,0.25433,32.83305,4,83.85620689655171,12,25098
3.92102,-21.79915,0.26039,33.034279999999995,4,83.75172413793103,12,25099
3.91973,-21.79915,0.26642,33.04546,4,83.64775862068966,12,25100
3.9178,-21.79915,0.27249,33.04546,4,83.54310344827586,12,25101
3.91651,-21.79997,0.27853,33.04546,4,83.43896551724137,12,25102
3.91523,-21.79915,0.28461,33.04546,4,83.33413793103449,12,25103
3.91394,-21.79915,0.29066,33.04546,4,83.2298275862069,12,25104
3.91265,-21.79915,0.29671,33.04546,4,83.12551724137931,12,25105
3.91136,-21.79915,0.30277,33.24668,4,83.02103448275862,12,25106
3.90943,-21.79915,0.30884,33.24668,4,82.91637931034482,12,25107
3.90815,-21.79915,0.31487,33.25786,4,82.81241379310346,12,25108
3.90686,-21.79915,0.32094,33.24668,4,82.70775862068966,12,25109
3.90493,-21.79915,0.327,33.24668,4,82.60327586206897,12,25110
3.90364,-21.79915,0.33305,33.24668,4,82.49896551724137,12,25111
3.90235,-21.79915,0.3391099999999999,33.25786,4,82.39448275862068,12,25112
3.90107,-21.79997,0.3451599999999999,33.24668,4,82.29017241379312,12,25113
3.89978,-21.79915,0.35122,33.45908,4,82.18568965517242,12,25114
3.89849,-21.79915,0.35727,33.45908,4,82.08137931034483,12,25115
3.8972,-21.79997,0.36334,33.45908,4,81.97672413793103,12,25116
3.89592,-21.79915,0.36939,33.45908,4,81.87241379310345,12,25117
3.89463,-21.79915,0.37542,33.45908,4,81.76844827586206,12,25118
3.89334,-21.79915,0.38149,33.45908,4,81.66379310344827,12,25119
3.89206,-21.79915,0.38755,33.45908,4,81.55931034482758,12,25120
3.89077,-21.79915,0.39361,33.45908,4,81.4548275862069,12,25121
