Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.04945,-10.89981,0.00301,24.4509,2,84.60327586206898,42,159824
4.04494,-10.89981,0.00604,24.4509,2,84.55103448275864,42,159825
4.04172,-10.89981,0.0090599999999999,24.46213,2,84.49896551724139,42,159826
4.03914,-10.89981,0.0121,24.4509,2,84.44655172413793,42,159827
4.03656,-10.89898,0.0151199999999999,24.43966,2,84.3944827586207,42,159828
4.03399,-10.89898,0.01815,24.46213,2,84.34224137931035,42,159829
4.03141,-10.89898,0.02088,24.4509,2,84.29517241379311,42,159830
4.03012,-10.89981,0.02421,24.4509,2,84.23775862068966,42,159831
4.02819,-10.89898,0.02723,24.4509,2,84.18568965517241,42,159832
4.02626,-10.89898,0.03026,24.4509,2,84.13344827586207,42,159833
4.02497,-10.89898,0.03328,24.46213,2,84.08137931034483,42,159834
4.02304,-10.89981,0.0360199999999999,24.4509,2,84.0341379310345,42,159835
4.0211,-10.89898,0.03935,24.4509,2,83.97672413793104,42,159836
4.02046,-10.89981,0.04238,24.4509,2,83.9244827586207,42,159837
4.01917,-10.89981,0.04509,24.66429,2,83.87775862068966,42,159838
4.01788,-10.89981,0.04842,24.67552,2,83.82034482758621,42,159839
4.01659,-10.89898,0.05116,24.4509,2,83.77310344827586,42,159840
4.01531,-10.89898,0.0544799999999999,24.66429,2,83.71586206896552,42,159841
4.01402,-10.89898,0.0575,24.66429,2,83.66379310344828,42,159842
4.01273,-10.89981,0.0605299999999999,24.67552,2,83.61155172413794,42,159843
4.01144,-10.89898,0.06326,24.66429,2,83.5644827586207,42,159844
4.0108,-10.89898,0.06659,24.66429,2,83.50706896551725,42,159845
4.00951,-10.89898,0.06962,24.66429,2,83.45482758620692,42,159846
4.008859999999999,-10.89981,0.07265,24.65306,2,83.40258620689654,42,159847
4.00758,-10.89981,0.07537,24.66429,2,83.35568965517241,42,159848
4.0069300000000005,-10.89981,0.0784,24.67552,2,83.30344827586207,42,159849
4.00629,-10.89898,0.08173,24.66429,2,83.24603448275862,42,159850
4.005,-10.89981,0.08476,24.66429,2,83.19379310344827,42,159851
4.00435,-10.89981,0.0877899999999999,24.66429,2,83.14155172413794,42,159852
4.00307,-10.89898,0.09052,24.66429,2,83.0944827586207,42,159853
4.00242,-10.89981,0.09355,24.65306,2,83.04224137931035,42,159854
4.00178,-10.89981,0.09686,24.67552,2,82.9851724137931,42,159855
4.00049,-10.89898,0.0999,24.66429,2,82.93275862068967,42,159856
3.99984,-10.89981,0.10292,24.66429,2,82.88068965517242,42,159857
3.9992,-10.89898,0.10595,24.87769,2,82.82844827586207,42,159858
3.99856,-10.89981,0.10868,24.67552,2,82.78137931034485,42,159859
3.99791,-10.89981,0.112,24.66429,2,82.72413793103449,42,159860
3.99662,-10.89898,0.11472,24.87769,2,82.67724137931035,42,159861
3.99598,-10.89981,0.1180599999999999,24.86646,2,82.6196551724138,42,159862
3.99534,-10.89898,0.12108,24.86646,2,82.56758620689655,42,159863
3.99469,-10.89981,0.12412,24.87769,2,82.51517241379312,42,159864
3.99405,-10.89981,0.12714,24.87769,2,82.46310344827587,42,159865
3.99276,-10.89981,0.13017,24.87769,2,82.41086206896553,42,159866
3.99211,-10.89981,0.13289,24.87769,2,82.36396551724138,42,159867
3.99147,-10.89981,0.13593,24.87769,2,82.31155172413793,42,159868
3.99083,-10.89981,0.13925,24.88892,2,82.2543103448276,42,159869
3.990180000000001,-10.89981,0.14198,24.86646,2,82.20724137931035,42,159870
3.98954,-10.89981,0.1453,24.87769,2,82.15,42,159871
3.98889,-10.89898,0.14834,25.07986,2,82.09758620689655,42,159872
3.98761,-10.89898,0.15136,24.86646,2,82.04551724137932,42,159873
3.98696,-10.89898,0.15439,25.07986,2,81.99327586206897,42,159874
3.98632,-10.89898,0.15742,25.09109,2,81.94103448275862,42,159875
3.98567,-10.89981,0.16014,25.04616,2,81.89413793103448,42,159876
3.98503,-10.89981,0.16347,25.07986,2,81.83672413793104,42,159877
3.98438,-10.89898,0.16649,25.09109,2,81.7846551724138,42,159878
3.9831,-10.89981,0.16923,25.07986,2,81.73741379310346,42,159879
3.98245,-10.89981,0.17255,25.09109,2,81.6801724137931,42,159880
3.98181,-10.89898,0.17559,25.09109,2,81.62775862068966,42,159881
3.98052,-10.89981,0.1783,25.07986,2,81.58103448275862,42,159882
3.97987,-10.89981,0.18164,25.06863,2,81.52344827586208,42,159883
3.97923,-10.89981,0.18437,25.07986,2,81.47637931034483,42,159884
3.97859,-10.89981,0.18769,25.07986,2,81.41913793103448,42,159885
3.97794,-10.89981,0.19072,25.07986,2,81.36689655172415,42,159886
3.9773,-10.89898,0.19375,25.07986,2,81.31465517241381,42,159887
3.97601,-10.89981,0.19647,25.09109,2,81.26775862068966,42,159888
3.97537,-10.89898,0.19981,25.09109,2,81.2101724137931,42,159889
3.97472,-10.89981,0.20253,25.29326,2,81.16327586206896,42,159890
3.973430000000001,-10.89898,0.20586,25.29326,2,81.10586206896552,42,159891
3.97279,-10.89898,0.20889,25.282020000000003,2,81.05362068965518,42,159892
3.97214,-10.89981,0.2119199999999999,25.07986,2,81.00137931034483,42,159893
3.97086,-10.89981,0.21494,25.29326,2,80.94931034482758,42,159894
3.97021,-10.89898,0.21798,25.29326,2,80.89689655172415,42,159895
3.96892,-10.89898,0.221,25.29326,2,80.84482758620689,42,159896
3.968280000000001,-10.89981,0.22403,25.282020000000003,2,80.79258620689656,42,159897
3.96763,-10.89981,0.22676,25.29326,2,80.74551724137932,42,159898
3.96699,-10.89898,0.23008,25.282020000000003,2,80.68827586206898,42,159899
3.9657,-10.89898,0.2331099999999999,25.282020000000003,2,80.63603448275863,42,159900
3.96506,-10.89898,0.23583,25.29326,2,80.58913793103449,42,159901
3.96441,-10.89898,0.23885,25.282020000000003,2,80.53706896551725,42,159902
3.963130000000001,-10.89898,0.24219,25.282020000000003,2,80.47948275862069,42,159903
3.96248,-10.89981,0.24522,25.282020000000003,2,80.42724137931036,42,159904
3.96184,-10.89898,0.24825,25.282020000000003,2,80.37500000000001,42,159905
3.96055,-10.89981,0.25098,25.29326,2,80.32793103448276,42,159906
3.9599,-10.89981,0.2543,25.29326,2,80.27068965517242,42,159907
3.95862,-10.89981,0.25733,25.282020000000003,2,80.21844827586209,42,159908
3.95797,-10.89898,0.26006,25.495420000000003,2,80.17137931034482,42,159909
3.95733,-10.89898,0.26338,25.495420000000003,2,80.11413793103449,42,159910
3.95668,-10.89981,0.2661199999999999,25.282020000000003,2,80.06689655172414,42,159911
3.9554,-10.89898,0.26944,25.282020000000003,2,80.00965517241379,42,159912
