Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.06455,5.44958,0.00151,22.58181,1,85.3091379310345,36,249943
4.06198,5.44958,0.00303,22.79421,1,85.28293103448276,36,249944
4.06004,5.4504,0.00455,22.78303,1,85.25672413793103,36,249945
4.05811,5.4504,0.00606,22.78303,1,85.23068965517243,36,249946
4.056830000000001,5.44958,0.00757,22.78303,1,85.2046551724138,36,249947
4.055540000000001,5.44958,0.00909,22.78303,1,85.17844827586208,36,249948
4.0549,5.4504,0.0106,22.78303,1,85.15241379310345,36,249949
4.05361,5.44958,0.01211,22.79421,1,85.12637931034483,36,249950
4.05232,5.44958,0.01363,22.78303,1,85.1001724137931,36,249951
4.05103,5.4504,0.01514,22.57063,1,85.0741379310345,36,249952
4.05039,5.44958,0.01665,22.79421,1,85.04810344827587,36,249953
4.0491,5.44958,0.01817,22.79421,1,85.02189655172415,36,249954
4.04846,5.44958,0.01968,22.78303,1,84.99586206896552,36,249955
4.04782,5.44958,0.02119,22.78303,1,84.9698275862069,36,249956
4.04717,5.4504,0.02271,22.78303,1,84.94362068965518,36,249957
4.046530000000001,5.44958,0.02422,22.78303,1,84.91758620689656,36,249958
4.04524,5.44958,0.02574,22.79421,1,84.89137931034483,36,249959
4.0446,5.4504,0.02726,22.79421,1,84.8651724137931,36,249960
4.04395,5.44958,0.02877,22.78303,1,84.83913793103449,36,249961
4.04331,5.44958,0.03028,22.78303,1,84.81310344827587,36,249962
4.042669999999999,5.4504,0.03179,22.78303,1,84.78706896551724,36,249963
4.04202,5.4504,0.03331,22.78303,1,84.76086206896552,36,249964
4.04138,5.44958,0.03483,22.78303,1,84.73465517241378,36,249965
4.04074,5.4504,0.03634,22.78303,1,84.70862068965518,36,249966
4.04009,5.44958,0.03785,22.79421,1,84.68258620689656,36,249967
4.03945,5.44958,0.03936,22.78303,1,84.65655172413793,36,249968
4.0388,5.4504,0.04087,22.78303,1,84.63051724137932,36,249969
4.0388,5.4504,0.04239,22.78303,1,84.60431034482758,36,249970
4.03816,5.44958,0.0439,22.79421,1,84.57827586206898,36,249971
4.03752,5.4504,0.04542,22.78303,1,84.55206896551724,36,249972
4.03752,5.4504,0.04693,22.78303,1,84.52603448275863,36,249973
4.03687,5.4504,0.04845,22.78303,1,84.4998275862069,36,249974
4.036230000000001,5.4504,0.04996,22.77185,1,84.47379310344829,36,249975
4.03559,5.4504,0.05147,22.78303,1,84.44775862068965,36,249976
4.03494,5.4504,0.0529899999999999,22.78303,1,84.42155172413793,36,249977
4.03494,5.44958,0.0545,22.81657,1,84.39551724137932,36,249978
4.0343,5.44958,0.05601,22.78303,1,84.36948275862069,36,249979
4.0343,5.4504,0.05753,22.79421,1,84.34327586206898,36,249980
4.03366,5.4504,0.05905,22.78303,1,84.31706896551724,36,249981
4.03301,5.44958,0.06056,22.78303,1,84.29103448275863,36,249982
4.03301,5.44958,0.06207,22.99543,1,84.265,36,249983
4.032369999999999,5.4504,0.06359,22.78303,1,84.23879310344829,36,249984
4.03172,5.4504,0.0651,22.78303,1,84.21275862068966,36,249985
4.03108,5.44958,0.06661,22.78303,1,84.18672413793104,36,249986
4.03108,5.4504,0.06813,22.99543,1,84.16051724137932,36,249987
4.0304400000000005,5.4504,0.06964,23.00661,1,84.13448275862069,36,249988
4.02979,5.4504,0.07115,22.99543,1,84.10844827586206,36,249989
4.02979,5.4504,0.07267,22.99543,1,84.08224137931035,36,249990
4.02915,5.4504,0.07418,22.99543,1,84.05620689655173,36,249991
4.02851,5.4504,0.07569,22.99543,1,84.03017241379311,36,249992
4.02851,5.4504,0.07721,22.99543,1,84.00396551724138,36,249993
4.02786,5.44958,0.07872,22.99543,1,83.97793103448276,36,249994
4.02786,5.4504,0.0802399999999999,22.99543,1,83.95172413793104,36,249995
4.02722,5.4504,0.08175,22.99543,1,83.9256896551724,36,249996
4.02722,5.44958,0.08327,22.99543,1,83.89948275862069,36,249997
4.02658,5.44958,0.08478,22.99543,1,83.87344827586206,36,249998
4.025930000000001,5.44958,0.0863,22.99543,1,83.84724137931035,36,249999
4.025930000000001,5.44958,0.08781,23.00661,1,83.82120689655173,36,250000
4.02529,5.4504,0.0893299999999999,23.00661,1,83.79500000000002,36,250001
