Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.01885,-21.79997,0.0060799999999999,32.41943,4,86.64827586206899,46,101331
4.01242,-21.79997,0.01212,32.41943,4,86.54413793103448,46,101332
4.00598,-21.79997,0.01817,32.41943,4,86.43982758620692,46,101333
4.001469999999999,-21.79997,0.02363,32.41943,4,86.34568965517242,46,101334
3.99697,-21.79915,0.0303,32.41943,4,86.23068965517243,46,101335
3.99311,-21.79915,0.03633,32.41943,4,86.12672413793103,46,101336
3.98989,-21.79915,0.04242,32.41943,4,86.02172413793105,46,101337
3.98667,-21.79915,0.04847,32.40825,4,85.91741379310346,46,101338
3.9841,-21.79997,0.0545,32.41943,4,85.81344827586209,46,101339
3.98088,-21.79997,0.0605799999999999,32.41943,4,85.70862068965519,46,101340
3.9783,-21.79997,0.06663,32.40825,4,85.6043103448276,46,101341
3.97637,-21.79915,0.0727,32.41943,4,85.4996551724138,46,101342
3.9738,-21.79915,0.07873,32.41943,4,85.39568965517242,46,101343
3.97187,-21.79915,0.08481,32.63183,4,85.29086206896554,46,101344
3.96929,-21.79915,0.09085,32.63183,4,85.18672413793105,46,101345
3.96736,-21.79997,0.09689,32.62065,4,85.08258620689656,46,101346
3.965430000000001,-21.79997,0.10296,32.63183,4,84.97793103448276,46,101347
3.9635,-21.79997,0.10902,32.63183,4,84.87344827586209,46,101348
3.96157,-21.79915,0.11508,32.63183,4,84.7689655172414,46,101349
3.95964,-21.79915,0.12114,32.63183,4,84.66448275862071,46,101350
3.95771,-21.79915,0.12719,32.62065,4,84.56017241379311,46,101351
3.95578,-21.79997,0.13326,32.66537,4,84.45551724137933,46,101352
3.95449,-21.79997,0.13928,32.83305,4,84.35172413793104,46,101353
3.95256,-21.79997,0.14536,32.83305,4,84.24689655172415,46,101354
3.95127,-21.79997,0.15139,32.83305,4,84.14293103448277,46,101355
3.94934,-21.79915,0.15746,32.83305,4,84.03827586206897,46,101356
3.94805,-21.79915,0.16353,32.83305,4,83.9336206896552,46,101357
3.94612,-21.79997,0.16958,33.04546,4,83.8293103448276,46,101358
3.944830000000001,-21.79997,0.17561,32.84423,4,83.72534482758623,46,101359
3.94355,-21.79997,0.18168,33.05663,4,83.62068965517243,46,101360
3.94226,-21.79997,0.18775,33.04546,4,83.51603448275863,46,101361
3.94097,-21.79915,0.19379,33.04546,4,83.41189655172415,46,101362
3.93904,-21.79915,0.19985,33.04546,4,83.30741379310346,46,101363
3.93775,-21.79915,0.2059,33.24668,4,83.20310344827588,46,101364
3.93647,-21.79997,0.2119599999999999,33.25786,4,83.09862068965519,46,101365
3.93454,-21.79997,0.218,33.25786,4,82.9944827586207,46,101366
3.93389,-21.79997,0.2240599999999999,33.25786,4,82.89000000000003,46,101367
3.93196,-21.79915,0.23012,33.25786,4,82.78551724137931,46,101368
3.93067,-21.79915,0.23618,33.25786,4,82.68103448275863,46,101369
3.92939,-21.79915,0.24223,33.25786,4,82.57672413793105,46,101370
3.9281,-21.79997,0.24828,33.25786,4,82.47241379310346,46,101371
3.92681,-21.79997,0.25433,33.45908,4,82.36810344827586,46,101372
3.92488,-21.79997,0.26042,33.45908,4,82.26310344827588,46,101373
3.92359,-21.79997,0.26644,33.45908,4,82.1593103448276,46,101374
3.92231,-21.79915,0.27253,33.47026,4,82.0543103448276,46,101375
3.92102,-21.79915,0.27858,33.45908,4,81.95000000000002,46,101376
3.91973,-21.79915,0.28461,33.45908,4,81.84603448275864,46,101377
3.9178,-21.79915,0.29067,33.671490000000006,4,81.74155172413795,46,101378
3.91651,-21.79997,0.29672,33.45908,4,81.63724137931037,46,101379
3.91523,-21.79997,0.3028,33.671490000000006,4,81.53241379310346,46,101380
3.91394,-21.79997,0.30885,33.671490000000006,4,81.42810344827588,46,101381
3.91265,-21.79997,0.31488,33.671490000000006,4,81.3241379310345,46,101382
3.91136,-21.79915,0.32097,33.671490000000006,4,81.2191379310345,46,101383
3.91008,-21.79915,0.32703,33.671490000000006,4,81.1146551724138,46,101384
3.90815,-21.79915,0.33305,33.671490000000006,4,81.01086206896552,46,101385
3.90686,-21.79915,0.33912,33.671490000000006,4,80.90620689655174,46,101386
3.90557,-21.79997,0.34518,33.88389,4,80.80172413793105,46,101387
3.90428,-21.79997,0.35124,33.88389,4,80.69724137931037,46,101388
3.903,-21.79997,0.35728,33.88389,4,80.59310344827587,46,101389
3.90171,-21.79997,0.36335,33.88389,4,80.48844827586208,46,101390
3.90042,-21.79997,0.36939,33.88389,4,80.3843103448276,46,101391
3.89914,-21.79915,0.37544,33.88389,4,80.28,46,101392
3.8972,-21.79915,0.38151,33.88389,4,80.17534482758623,46,101393
3.89656,-21.79997,0.38758,33.88389,4,80.07068965517243,46,101394
3.89527,-21.79997,0.3936,33.88389,4,79.96689655172415,46,101395
3.89399,-21.79997,0.39969,33.88389,4,79.86189655172416,46,101396
3.8927,-21.79997,0.40575,33.88389,4,79.75741379310345,46,101397
3.89206,-21.79915,0.41179,33.88389,4,79.65327586206898,46,101398
3.89012,-21.79915,0.41783,33.88389,4,79.5491379310345,46,101399
3.88884,-21.79915,0.42391,33.88389,4,79.4443103448276,46,101400
3.88755,-21.79997,0.42994,34.09629,4,79.34034482758622,46,101401
3.88691,-21.79997,0.43601,34.09629,4,79.23568965517242,46,101402
3.88562,-21.79997,0.4420699999999999,33.895070000000004,4,79.13120689655173,46,101403
3.88433,-21.79915,0.44811,34.09629,4,79.02706896551726,46,101404
3.88369,-21.79915,0.45416,34.09629,4,78.92275862068966,46,101405
3.8824,-21.79915,0.4602199999999999,33.88389,4,78.81827586206899,46,101406
3.88111,-21.79997,0.46629,34.09629,4,78.71362068965519,46,101407
3.88047,-21.79997,0.47173,34.09629,4,78.61982758620691,46,101408
3.87983,-21.79997,0.4784,34.08511,4,78.50482758620691,46,101409
3.87854,-21.79997,0.48445,34.09629,4,78.40051724137932,46,101410
3.87725,-21.79915,0.4905199999999999,34.09629,4,78.29586206896553,46,101411
3.87661,-21.79915,0.49655,34.09629,4,78.19189655172414,46,101412
3.87532,-21.79997,0.50263,34.08511,4,78.08706896551726,46,101413
3.87468,-21.79997,0.50867,34.08511,4,77.98293103448277,46,101414
3.87339,-21.79997,0.51473,34.09629,4,77.87844827586208,46,101415
3.87275,-21.79997,0.52077,34.09629,4,77.7743103448276,46,101416
3.8721,-21.79915,0.52684,34.09629,4,77.6696551724138,46,101417
3.87082,-21.79915,0.5329,34.09629,4,77.56517241379312,46,101418
3.87017,-21.79915,0.53895,34.09629,4,77.46086206896554,46,101419
3.86888,-21.79997,0.54501,34.09629,4,77.35637931034483,46,101420
3.86824,-21.79997,0.55105,34.08511,4,77.25224137931035,46,101421
3.8676,-21.79997,0.55711,34.08511,4,77.14775862068967,46,101422
3.86695,-21.79997,0.56317,34.09629,4,77.04327586206897,46,101423
3.86567,-21.79915,0.56925,34.08511,4,76.93844827586209,46,101424
3.86438,-21.79915,0.5753,34.09629,4,76.83413793103449,46,101425
3.86374,-21.79915,0.58135,34.09629,4,76.72982758620692,46,101426
3.86309,-21.79997,0.5874,34.09629,4,76.62551724137933,46,101427
3.86245,-21.79997,0.59344,34.09629,4,76.52137931034484,46,101428
3.8618,-21.79997,0.5995,34.08511,4,76.41689655172415,46,101429
3.86052,-21.79915,0.60556,34.09629,4,76.31241379310346,46,101430
3.85987,-21.79915,0.61161,34.09629,4,76.20810344827588,46,101431
3.85923,-21.79997,0.61766,34.09629,4,76.10379310344828,46,101432
3.85859,-21.79997,0.6237199999999999,34.09629,4,75.9993103448276,46,101433
3.8573,-21.79997,0.6298,34.09629,4,75.8944827586207,46,101434
3.85666,-21.79997,0.6358199999999999,34.09629,4,75.79068965517243,46,101435
3.85601,-21.79915,0.6419,34.09629,4,75.68586206896553,46,101436
3.85537,-21.79915,0.6479600000000001,34.08511,4,75.58137931034483,46,101437
3.85408,-21.79997,0.6540100000000001,34.09629,4,75.47706896551725,46,101438
3.85344,-21.79997,0.66005,34.08511,4,75.37293103448278,46,101439
3.85279,-21.79997,0.6661199999999999,34.09629,4,75.26827586206898,46,101440
3.85215,-21.79997,0.67218,34.09629,4,75.16379310344828,46,101441
3.85151,-21.79915,0.67823,34.09629,4,75.0594827586207,46,101442
3.85086,-21.79915,0.68428,34.09629,4,74.95517241379311,46,101443
3.84958,-21.79997,0.69034,34.09629,4,74.85068965517243,46,101444
3.84893,-21.79997,0.6964,34.08511,4,74.74620689655174,46,101445
3.84829,-21.79997,0.7024600000000001,34.09629,4,74.64172413793104,46,101446
3.84764,-21.79997,0.7085100000000001,34.09629,4,74.53741379310345,46,101447
3.847,-21.79915,0.71455,34.08511,4,74.43327586206898,46,101448
3.84571,-21.79915,0.7206199999999999,34.09629,4,74.32862068965518,46,101449
3.84507,-21.79915,0.7266699999999999,34.09629,4,74.2243103448276,46,101450
3.844430000000001,-21.79997,0.73273,34.09629,4,74.11982758620691,46,101451
3.84378,-21.79997,0.7387699999999999,34.09629,4,74.01568965517244,46,101452
3.8425,-21.79997,0.74484,34.09629,4,73.91103448275864,46,101453
3.84185,-21.79997,0.75088,34.08511,4,73.80689655172415,46,101454
3.84121,-21.79915,0.75695,34.09629,4,73.70224137931037,46,101455
3.84056,-21.79915,0.76302,34.09629,4,73.59758620689657,46,101456
