Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.065840000000001,5.44958,0.0015199999999999,23.19666,1,85.59,17,114434
4.06326,5.44958,0.00303,23.19666,1,85.56396551724139,17,114435
4.06198,5.4504,0.00455,23.19666,1,85.53775862068966,17,114436
4.06004,5.4504,0.00606,23.19666,1,85.51172413793105,17,114437
4.05876,5.4504,0.00757,23.19666,1,85.48568965517242,17,114438
4.05747,5.4504,0.00909,23.19666,1,85.45948275862071,17,114439
4.05618,5.44958,0.01061,23.20784,1,85.43327586206897,17,114440
4.0549,5.44958,0.01212,23.19666,1,85.40724137931034,17,114441
4.05425,5.4504,0.01363,23.19666,1,85.38120689655173,17,114442
4.05296,5.44958,0.01515,23.19666,1,85.355,17,114443
4.05232,5.44958,0.0166599999999999,23.20784,1,85.32896551724139,17,114444
4.05168,5.44958,0.01817,23.19666,1,85.30293103448277,17,114445
4.05039,5.4504,0.01969,22.98425,1,85.27672413793105,17,114446
4.04975,5.4504,0.0212,23.19666,1,85.25068965517242,17,114447
4.0491,5.44958,0.0227199999999999,23.20784,1,85.22448275862071,17,114448
4.04782,5.44958,0.02423,23.19666,1,85.19844827586208,17,114449
4.04717,5.44958,0.02574,22.99543,1,85.17241379310346,17,114450
4.046530000000001,5.44958,0.02726,23.20784,1,85.14620689655173,17,114451
4.04588,5.4504,0.02877,23.19666,1,85.12017241379311,17,114452
4.04524,5.4504,0.03028,23.20784,1,85.09413793103448,17,114453
4.0446,5.44958,0.0318,23.19666,1,85.06793103448277,17,114454
4.0446,5.44958,0.03331,23.20784,1,85.04189655172414,17,114455
4.04395,5.44958,0.03482,23.20784,1,85.01586206896553,17,114456
4.04331,5.44958,0.03634,23.20784,1,84.98965517241379,17,114457
4.042669999999999,5.4504,0.03786,23.19666,1,84.96344827586208,17,114458
4.04202,5.44958,0.03937,23.19666,1,84.93741379310346,17,114459
4.04138,5.4504,0.04088,23.20784,1,84.91137931034484,17,114460
4.04074,5.44958,0.04239,23.19666,1,84.88534482758621,17,114461
4.04009,5.44958,0.04391,23.19666,1,84.85913793103448,17,114462
4.03945,5.4504,0.04543,23.19666,1,84.83293103448277,17,114463
4.03945,5.4504,0.0469399999999999,23.19666,1,84.80689655172414,17,114464
4.0388,5.4504,0.04845,23.40906,1,84.78086206896553,17,114465
4.03816,5.44958,0.04997,23.20784,1,84.75465517241379,17,114466
4.03816,5.44958,0.05148,23.20784,1,84.72862068965519,17,114467
4.03752,5.4504,0.0529899999999999,23.19666,1,84.70258620689656,17,114468
4.03752,5.44958,0.0545,23.19666,1,84.67655172413794,17,114469
4.03687,5.4504,0.05602,23.40906,1,84.65034482758621,17,114470
4.036230000000001,5.44958,0.05754,23.40906,1,84.62413793103448,17,114471
4.03559,5.4504,0.05905,23.40906,1,84.59810344827586,17,114472
4.03559,5.4504,0.06056,23.20784,1,84.57206896551725,17,114473
4.03494,5.44958,0.0620799999999999,23.39788,1,84.54586206896553,17,114474
4.03494,5.44958,0.06359,23.40906,1,84.51982758620692,17,114475
4.0343,5.44958,0.0651,23.40906,1,84.49379310344828,17,114476
4.0343,5.44958,0.06661,23.40906,1,84.46775862068966,17,114477
4.03366,5.4504,0.06813,23.40906,1,84.44155172413794,17,114478
4.03301,5.44958,0.06964,23.40906,1,84.41551724137932,17,114479
4.03301,5.4504,0.07116,23.40906,1,84.38931034482759,17,114480
4.032369999999999,5.4504,0.07267,23.39788,1,84.36327586206897,17,114481
4.03172,5.44958,0.0741899999999999,23.40906,1,84.33706896551725,17,114482
4.03172,5.4504,0.0757,23.40906,1,84.31103448275863,17,114483
4.03108,5.44958,0.07721,23.40906,1,84.28500000000001,17,114484
4.0304400000000005,5.4504,0.07873,23.40906,1,84.25879310344828,17,114485
4.0304400000000005,5.4504,0.0802399999999999,23.40906,1,84.23275862068967,17,114486
4.02979,5.4504,0.08176,23.40906,1,84.20655172413794,17,114487
4.02979,5.44958,0.08327,23.40906,1,84.18051724137932,17,114488
4.02915,5.4504,0.08478,23.40906,1,84.15448275862069,17,114489
4.02851,5.4504,0.0863,23.40906,1,84.12827586206897,17,114490
4.02851,5.4504,0.08782,23.40906,1,84.10206896551725,17,114491
4.02786,5.44958,0.08932,23.40906,1,84.07620689655174,17,114492
4.02786,5.44958,0.09084,23.40906,1,84.05,17,114493
4.02722,5.44958,0.09235,23.42024,1,84.0239655172414,17,114494
4.02722,5.4504,0.09387,23.40906,1,83.99775862068967,17,114495
4.02658,5.4504,0.0953799999999999,23.39788,1,83.97172413793105,17,114496
4.02658,5.44958,0.09689,23.40906,1,83.94568965517242,17,114497
