Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.03463,-16.34971,0.00456,26.95551,3,85.25379310344829,48,131215
4.02883,-16.34971,0.00909,26.76458,3,85.17568965517242,48,131216
4.02432,-16.34971,0.01365,26.74211,3,85.09706896551724,48,131217
4.019819999999999,-16.34971,0.01818,26.95551,3,85.01896551724137,48,131218
4.01659,-16.34971,0.0227199999999999,26.95551,3,84.94068965517242,48,131219
4.01337,-16.34971,0.02726,26.95551,3,84.86241379310346,48,131220
4.01015,-16.34971,0.03181,26.94428,3,84.78396551724137,48,131221
4.00758,-16.34971,0.03636,26.75335,3,84.70551724137931,48,131222
4.0056400000000005,-16.34971,0.0408899999999999,26.73088,3,84.62741379310346,48,131223
4.00307,-16.34889,0.04543,26.74211,3,84.5491379310345,48,131224
4.00049,-16.34971,0.04997,26.95551,3,84.47086206896552,48,131225
3.99856,-16.34971,0.05451,26.96674,3,84.39258620689655,48,131226
3.99662,-16.34889,0.05905,26.96674,3,84.31431034482759,48,131227
3.99534,-16.34889,0.06361,26.95551,3,84.23568965517242,48,131228
3.9934,-16.34889,0.06813,26.95551,3,84.15775862068966,48,131229
3.99147,-16.34889,0.07269,26.95551,3,84.07913793103448,48,131230
3.98954,-16.34889,0.07723,26.95551,3,84.00086206896552,48,131231
3.98825,-16.34971,0.08176,26.96674,3,83.92275862068966,48,131232
3.98696,-16.34971,0.0863,26.94428,3,83.84448275862069,48,131233
3.98503,-16.34971,0.09085,26.95551,3,83.76603448275863,48,131234
3.98374,-16.34971,0.09539,26.95551,3,83.68775862068966,48,131235
3.98245,-16.34971,0.09994,27.15768,3,83.60931034482758,48,131236
3.98052,-16.34971,0.10446,27.16891,3,83.53137931034483,48,131237
3.97923,-16.34971,0.10901,26.95551,3,83.45293103448277,48,131238
3.97859,-16.34971,0.11355,27.16891,3,83.3746551724138,48,131239
3.97665,-16.34889,0.1181,27.15768,3,83.29620689655172,48,131240
3.97601,-16.34889,0.12265,27.16891,3,83.21775862068965,48,131241
3.97472,-16.34971,0.12719,27.16891,3,83.13948275862069,48,131242
3.973430000000001,-16.34971,0.1317299999999999,27.16891,3,83.06120689655172,48,131243
3.97214,-16.34889,0.13625,27.16891,3,82.98327586206896,48,131244
3.97086,-16.34889,0.14081,27.18014,3,82.9046551724138,48,131245
3.96957,-16.34889,0.14535,27.16891,3,82.82637931034483,48,131246
3.968280000000001,-16.34971,0.1498799999999999,27.16891,3,82.74827586206898,48,131247
3.96699,-16.34971,0.15444,27.18014,3,82.6696551724138,48,131248
3.9657,-16.34971,0.15896,27.38231,3,82.59172413793104,48,131249
3.96506,-16.34889,0.16351,27.38231,3,82.51327586206898,48,131250
3.96377,-16.34971,0.16806,27.38231,3,82.43482758620691,48,131251
3.96248,-16.34889,0.17259,27.37108,3,82.35672413793104,48,131252
3.96119,-16.34889,0.17714,27.38231,3,82.27827586206898,48,131253
3.9599,-16.34971,0.18167,27.38231,3,82.20017241379311,48,131254
3.95862,-16.34971,0.18622,27.38231,3,82.12172413793104,48,131255
3.95797,-16.34889,0.19075,27.38231,3,82.04362068965517,48,131256
3.95668,-16.34971,0.1953099999999999,27.38231,3,81.965,48,131257
3.9554,-16.34971,0.19983,27.38231,3,81.88706896551723,48,131258
3.95475,-16.34971,0.20438,27.58447,3,81.80862068965517,48,131259
3.95346,-16.34971,0.20892,27.59571,3,81.73034482758621,48,131260
3.95217,-16.34889,0.21347,27.59571,3,81.65189655172414,48,131261
3.95089,-16.34889,0.218,27.58447,3,81.57379310344828,48,131262
3.94895,-16.34889,0.22255,27.59571,3,81.49534482758621,48,131263
3.94831,-16.34889,0.2271,27.58447,3,81.41689655172414,48,131264
3.94702,-16.34889,0.23163,27.59571,3,81.33879310344828,48,131265
3.94573,-16.34889,0.23618,27.58447,3,81.26034482758621,48,131266
3.94509,-16.34889,0.24073,27.58447,3,81.18189655172414,48,131267
3.9438,-16.34889,0.24525,27.58447,3,81.10396551724138,48,131268
