Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.06519,-5.44958,0.00151,22.78303,1,85.44068965517242,28,193002
4.06262,-5.44958,0.00303,22.78303,1,85.4144827586207,28,193003
4.06133,-5.44958,0.00454,22.78303,1,85.38844827586206,28,193004
4.0594,-5.4504,0.00606,22.77185,1,85.36224137931035,28,193005
4.05811,-5.4504,0.00757,22.78303,1,85.33620689655172,28,193006
4.056830000000001,-5.4504,0.00908,22.79421,1,85.3101724137931,28,193007
4.055540000000001,-5.44958,0.0106,22.78303,1,85.28396551724138,28,193008
4.0549,-5.4504,0.01211,22.78303,1,85.25793103448275,28,193009
4.05296,-5.4504,0.01363,22.77185,1,85.23172413793104,28,193010
4.05232,-5.4504,0.01514,22.78303,1,85.20568965517242,28,193011
4.05168,-5.44958,0.0166599999999999,22.78303,1,85.1794827586207,28,193012
4.05039,-5.44958,0.01817,22.78303,1,85.15344827586208,28,193013
4.04975,-5.44958,0.01969,22.78303,1,85.12724137931035,28,193014
4.04846,-5.4504,0.0212,22.78303,1,85.10120689655172,28,193015
4.04782,-5.4504,0.02271,22.78303,1,85.0751724137931,28,193016
4.04717,-5.4504,0.02422,22.77185,1,85.0491379310345,28,193017
4.046530000000001,-5.4504,0.02574,22.78303,1,85.02293103448275,28,193018
4.04588,-5.4504,0.02725,22.98425,1,84.99689655172413,28,193019
4.04524,-5.4504,0.02876,22.99543,1,84.97086206896552,28,193020
4.0446,-5.4504,0.03028,22.98425,1,84.94465517241379,28,193021
4.04395,-5.4504,0.0318,22.99543,1,84.91844827586208,28,193022
4.04331,-5.4504,0.0333,22.98425,1,84.89258620689655,28,193023
4.042669999999999,-5.44958,0.03482,22.77185,1,84.86637931034484,28,193024
4.04202,-5.44958,0.03634,22.98425,1,84.8401724137931,28,193025
4.04138,-5.4504,0.03785,22.99543,1,84.8141379310345,28,193026
4.04074,-5.4504,0.03937,22.99543,1,84.78793103448275,28,193027
4.04009,-5.4504,0.04088,22.99543,1,84.76189655172415,28,193028
4.04009,-5.44958,0.04239,22.98425,1,84.73586206896552,28,193029
4.0388,-5.44958,0.0439,22.99543,1,84.7098275862069,28,193030
4.0388,-5.4504,0.04542,22.98425,1,84.68362068965517,28,193031
4.03816,-5.4504,0.04693,22.99543,1,84.65758620689655,28,193032
4.03752,-5.44958,0.04845,22.99543,1,84.63137931034484,28,193033
4.03752,-5.4504,0.04996,22.99543,1,84.60534482758621,28,193034
4.03687,-5.4504,0.05147,22.99543,1,84.57931034482758,28,193035
4.03687,-5.44958,0.0529799999999999,22.99543,1,84.55327586206897,28,193036
4.036230000000001,-5.4504,0.0545,22.99543,1,84.52706896551724,28,193037
4.03559,-5.44958,0.05602,22.99543,1,84.50086206896552,28,193038
4.03494,-5.44958,0.05753,22.99543,1,84.4748275862069,28,193039
4.03494,-5.44958,0.0590399999999999,22.98425,1,84.44879310344828,28,193040
4.0343,-5.4504,0.06056,22.98425,1,84.42258620689655,28,193041
4.0343,-5.4504,0.06207,22.98425,1,84.39655172413792,28,193042
4.03366,-5.4504,0.06359,22.99543,1,84.37034482758621,28,193043
4.03301,-5.44958,0.0651,22.98425,1,84.34431034482758,28,193044
4.03301,-5.4504,0.06661,22.99543,1,84.31827586206897,28,193045
