Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.0488,10.89981,0.00303,24.24873,2,84.62120689655173,38,144250
4.04494,10.89898,0.00606,24.24873,2,84.56896551724138,38,144251
4.04107,10.89981,0.00908,24.24873,2,84.51689655172413,38,144252
4.0385,10.89981,0.01211,24.2375,2,84.4646551724138,38,144253
4.03592,10.89898,0.01514,24.24873,2,84.41241379310345,38,144254
4.03399,10.89981,0.01816,24.25996,2,84.36034482758622,38,144255
4.03141,10.89981,0.0212,24.46213,2,84.30793103448276,38,144256
4.02948,10.89981,0.02423,24.2375,2,84.25568965517242,38,144257
4.02819,10.89981,0.0272399999999999,24.24873,2,84.20379310344828,38,144258
4.02626,10.89981,0.03028,24.2375,2,84.15137931034482,38,144259
4.02432,10.89981,0.03329,24.4509,2,84.0994827586207,38,144260
4.02304,10.89981,0.03633,24.24873,2,84.04706896551724,38,144261
4.0211,10.89981,0.03935,24.4509,2,83.995,38,144262
4.019819999999999,10.89898,0.04238,24.46213,2,83.94275862068967,38,144263
4.01853,10.89898,0.04541,24.24873,2,83.8905172413793,38,144264
4.01724,10.89898,0.04845,24.2375,2,83.83810344827587,38,144265
4.01659,10.89981,0.05146,24.4509,2,83.78620689655173,38,144266
4.01531,10.89981,0.0545,24.4509,2,83.73379310344828,38,144267
4.01402,10.89898,0.05752,24.4509,2,83.68172413793103,38,144268
4.01273,10.89898,0.06054,24.4509,2,83.6296551724138,38,144269
4.01144,10.89981,0.06358,24.46213,2,83.57724137931035,38,144270
4.01015,10.89981,0.0666,24.4509,2,83.5251724137931,38,144271
4.00951,10.89898,0.06964,24.4509,2,83.47275862068966,38,144272
4.00822,10.89981,0.07267,24.46213,2,83.42051724137933,38,144273
4.00758,10.89898,0.07569,24.46213,2,83.36844827586208,38,144274
4.0069300000000005,10.89981,0.07873,24.4509,2,83.31603448275862,38,144275
4.0056400000000005,10.89981,0.08174,24.46213,2,83.26413793103448,38,144276
4.005,10.89981,0.08476,24.4509,2,83.21206896551725,38,144277
4.00371,10.89981,0.0878,24.4509,2,83.15965517241379,38,144278
4.00307,10.89981,0.09082,24.46213,2,83.10758620689656,38,144279
4.00242,10.89981,0.09385,24.46213,2,83.05534482758621,38,144280
4.00113,10.89981,0.09688,24.66429,2,83.00310344827587,38,144281
4.00049,10.89981,0.0999,24.67552,2,82.95103448275862,38,144282
3.99984,10.89898,0.10294,24.46213,2,82.89862068965516,38,144283
3.9992,10.89981,0.1059599999999999,24.66429,2,82.84655172413794,38,144284
3.99791,10.89981,0.10899,24.65306,2,82.79431034482758,38,144285
3.99727,10.89898,0.1120299999999999,24.68676,2,82.74189655172414,38,144286
3.99662,10.89981,0.11505,24.67552,2,82.6898275862069,38,144287
3.99598,10.89898,0.11807,24.67552,2,82.63775862068965,38,144288
3.99534,10.89898,0.1211,24.67552,2,82.5855172413793,38,144289
3.99405,10.89898,0.12415,24.67552,2,82.53293103448276,38,144290
3.9934,10.89981,0.12717,24.67552,2,82.48086206896551,38,144291
3.99276,10.89898,0.13019,24.67552,2,82.42879310344827,38,144292
3.99211,10.89981,0.13321,24.66429,2,82.37672413793103,38,144293
3.99083,10.89898,0.13625,24.67552,2,82.32431034482758,38,144294
3.990180000000001,10.89981,0.13926,24.67552,2,82.27241379310345,38,144295
3.98954,10.89981,0.1423,24.67552,2,82.22000000000001,38,144296
3.98889,10.89981,0.14532,24.67552,2,82.16793103448276,38,144297
3.98825,10.89898,0.14836,24.67552,2,82.11551724137931,38,144298
3.98761,10.89898,0.15137,24.66429,2,82.06362068965517,38,144299
3.98696,10.89898,0.1544,24.87769,2,82.01137931034484,38,144300
3.98632,10.89981,0.15743,24.87769,2,81.95913793103449,38,144301
3.98503,10.89981,0.16046,24.87769,2,81.90689655172415,38,144302
3.98438,10.89981,0.1635,24.87769,2,81.85448275862069,38,144303
3.98374,10.89898,0.16651,24.86646,2,81.80258620689656,38,144304
3.9831,10.89981,0.16955,24.87769,2,81.75017241379311,38,144305
