Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.0098400000000005,-21.79997,0.00604,31.78222,4,88.19068965517243,11,22799
4.002759999999999,-21.79915,0.01209,31.56981,4,88.08637931034484,11,22800
3.99761,-21.79997,0.01816,31.78222,4,87.98172413793104,11,22801
3.99375,-21.79997,0.02421,31.78222,4,87.87741379310346,11,22802
3.98924,-21.79997,0.03028,31.56981,4,87.77275862068966,11,22803
3.98603,-21.79997,0.03633,31.771040000000003,4,87.66844827586206,11,22804
3.98216,-21.79915,0.04238,31.771040000000003,4,87.5641379310345,11,22805
3.97895,-21.79915,0.04844,31.78222,4,87.4596551724138,11,22806
3.97637,-21.79997,0.0544799999999999,31.78222,4,87.35551724137932,11,22807
3.9738,-21.79915,0.06054,31.78222,4,87.25103448275863,11,22808
3.97187,-21.79997,0.0666,31.78222,4,87.14655172413794,11,22809
3.96929,-21.79997,0.07264,31.78222,4,87.04241379310346,11,22810
3.96672,-21.79997,0.07872,31.78222,4,86.93758620689657,11,22811
3.96479,-21.79997,0.08477,31.98344,4,86.83327586206897,11,22812
3.96286,-21.79997,0.09081,31.99462,4,86.72913793103449,11,22813
3.96092,-21.79997,0.09686,31.79339,4,86.62482758620689,11,22814
3.95899,-21.79915,0.10294,31.98344,4,86.52,11,22815
3.95706,-21.79915,0.10898,31.98344,4,86.41586206896552,11,22816
3.955130000000001,-21.79915,0.11505,31.98344,4,86.31120689655172,11,22817
3.9532,-21.79915,0.1211,31.98344,4,86.20689655172414,11,22818
3.95191,-21.79997,0.12717,31.98344,4,86.10224137931034,11,22819
3.949980000000001,-21.79997,0.13321,31.98344,4,85.99810344827586,11,22820
3.94805,-21.79997,0.13927,32.195840000000004,4,85.89362068965518,11,22821
3.94676,-21.79997,0.14532,32.20702,4,85.7893103448276,11,22822
3.94548,-21.79997,0.15136,32.20702,4,85.6851724137931,11,22823
3.94355,-21.79915,0.15744,32.195840000000004,4,85.5803448275862,11,22824
3.94226,-21.79915,0.1635,32.20702,4,85.47586206896553,11,22825
3.94097,-21.79915,0.16956,32.20702,4,85.37137931034484,11,22826
3.93904,-21.79997,0.17562,32.40825,4,85.26689655172414,11,22827
3.93775,-21.79997,0.18167,32.40825,4,85.16258620689656,11,22828
3.93582,-21.79915,0.18771,32.40825,4,85.05844827586208,11,22829
3.93454,-21.79997,0.19379,32.41943,4,84.95362068965518,11,22830
3.93325,-21.79997,0.19981,32.40825,4,84.8498275862069,11,22831
3.93196,-21.79997,0.2059,32.40825,4,84.74482758620691,11,22832
3.93067,-21.79997,0.21193,32.40825,4,84.64086206896552,11,22833
3.92939,-21.79997,0.2179699999999999,32.62065,4,84.53672413793103,11,22834
3.9281,-21.79997,0.22404,32.62065,4,84.43206896551726,11,22835
3.92617,-21.79915,0.2301099999999999,32.62065,4,84.32741379310346,11,22836
3.92488,-21.79915,0.2361599999999999,32.83305,4,84.22310344827586,11,22837
3.92359,-21.79915,0.2422099999999999,32.62065,4,84.11879310344828,11,22838
3.92295,-21.79997,0.2482599999999999,32.83305,4,84.01448275862069,11,22839
3.92102,-21.79997,0.25432,32.821870000000004,4,83.91000000000001,11,22840
3.91973,-21.79997,0.26037,32.83305,4,83.80568965517243,11,22841
3.91844,-21.79915,0.26643,32.83305,4,83.70120689655174,11,22842
3.91651,-21.79915,0.27251,32.83305,4,83.59637931034483,11,22843
3.91523,-21.79997,0.27853,32.83305,4,83.49258620689656,11,22844
3.91394,-21.79997,0.28459,33.04546,4,83.38810344827587,11,22845
3.91265,-21.79997,0.29065,33.04546,4,83.28362068965518,11,22846
3.91136,-21.79997,0.29671,33.04546,4,83.17913793103449,11,22847
3.91008,-21.79915,0.30277,33.034279999999995,4,83.0746551724138,11,22848
