Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.00727,21.79915,0.00605,31.98344,4,87.66224137931036,22,47631
4.00019,21.79915,0.01211,31.99462,4,87.55775862068967,22,47632
3.99504,21.79997,0.01816,31.99462,4,87.45344827586207,22,47633
3.99053,21.79997,0.0242,31.99462,4,87.3493103448276,22,47634
3.98667,21.79915,0.0302399999999999,31.98344,4,87.2451724137931,22,47635
3.98281,21.79915,0.0363,31.99462,4,87.14068965517242,22,47636
3.97895,21.79915,0.04238,31.99462,4,87.03586206896553,22,47637
3.97637,21.79915,0.04842,31.99462,4,86.93172413793104,22,47638
3.9738,21.79915,0.0544799999999999,31.99462,4,86.82724137931035,22,47639
3.97122,21.79915,0.06055,31.98344,4,86.72258620689655,22,47640
3.96865,21.79915,0.06661,31.98344,4,86.61810344827587,22,47641
3.96607,21.79997,0.07266,32.20702,4,86.51379310344828,22,47642
3.96414,21.79915,0.0787,31.99462,4,86.40965517241379,22,47643
3.96221,21.79997,0.08475,32.20702,4,86.30534482758621,22,47644
3.95964,21.79997,0.09082,32.20702,4,86.20068965517243,22,47645
3.95771,21.79997,0.09687,32.195840000000004,4,86.09637931034483,22,47646
3.95578,21.79997,0.10292,32.20702,4,85.99206896551725,22,47647
3.95384,21.79997,0.10899,32.20702,4,85.88741379310345,22,47648
3.95256,21.79915,0.11504,32.20702,4,85.78310344827588,22,47649
3.95063,21.79997,0.12109,32.195840000000004,4,85.67879310344829,22,47650
3.9487,21.79915,0.12715,32.40825,4,85.5743103448276,22,47651
3.94741,21.79915,0.13319,32.40825,4,85.47017241379311,22,47652
3.94548,21.79915,0.13927,32.41943,4,85.36534482758621,22,47653
3.94419,21.79915,0.14533,32.41943,4,85.26086206896552,22,47654
3.94226,21.79915,0.15138,32.41943,4,85.15655172413794,22,47655
3.94097,21.79915,0.15743,32.41943,4,85.05224137931036,22,47656
3.93904,21.79915,0.16349,32.40825,4,84.94775862068965,22,47657
3.93775,21.79915,0.16954,32.62065,4,84.84344827586207,22,47658
3.93647,21.79915,0.17559,32.62065,4,84.7391379310345,22,47659
3.93518,21.79915,0.1816299999999999,32.62065,4,84.635,22,47660
3.93389,21.79915,0.18771,32.62065,4,84.53017241379311,22,47661
3.9326,21.79915,0.19375,32.62065,4,84.42603448275864,22,47662
3.93067,21.79997,0.19983,32.83305,4,84.32120689655173,22,47663
3.92939,21.79915,0.2058699999999999,32.83305,4,84.21706896551724,22,47664
3.9281,21.79915,0.2119199999999999,32.821870000000004,4,84.11275862068966,22,47665
3.92681,21.79997,0.21799,32.821870000000004,4,84.00810344827586,22,47666
3.92552,21.79997,0.22405,32.83305,4,83.90362068965518,22,47667
3.92424,21.79997,0.2301,32.83305,4,83.79931034482759,22,47668
