Voltage [V],Current [A],AhStep [Ah],TempBottom [C],CRate [-],SOC [%],Cycle [-],Time [s]
4.03528,16.34971,0.00454,27.16891,3,85.34396551724137,45,122833
4.02948,16.34889,0.00909,27.15768,3,85.26551724137931,45,122834
4.02497,16.34971,0.0136099999999999,27.16891,3,85.18758620689655,45,122835
4.02046,16.34971,0.01817,27.16891,3,85.10896551724139,45,122836
4.01724,16.34971,0.0227,27.16891,3,85.03086206896552,45,122837
4.01402,16.34971,0.0272399999999999,27.16891,3,84.95258620689656,45,122838
4.01144,16.34971,0.03179,27.16891,3,84.87413793103448,45,122839
4.008859999999999,16.34971,0.03633,26.94428,3,84.7958620689655,45,122840
4.00629,16.34971,0.04088,27.16891,3,84.71741379310346,45,122841
4.00371,16.34971,0.04541,27.16891,3,84.63931034482758,45,122842
4.00178,16.34971,0.04995,27.15768,3,84.56103448275863,45,122843
3.9992,16.34971,0.05449,27.16891,3,84.48275862068965,45,122844
3.99791,16.34971,0.0590299999999999,27.16891,3,84.40448275862069,45,122845
3.99598,16.34971,0.06359,27.16891,3,84.32586206896552,45,122846
3.99405,16.34971,0.06813,27.16891,3,84.24758620689654,45,122847
3.99211,16.34889,0.07267,27.16891,3,84.1693103448276,45,122848
3.990180000000001,16.34971,0.07719,27.15768,3,84.09137931034483,45,122849
3.98889,16.34971,0.08174,27.15768,3,84.01293103448276,45,122850
3.98761,16.34971,0.08628,27.15768,3,83.93465517241378,45,122851
3.98632,16.34971,0.09082,27.18014,3,83.85637931034483,45,122852
3.98503,16.34971,0.09536,27.16891,3,83.77810344827586,45,122853
3.98374,16.34971,0.0999,27.16891,3,83.6998275862069,45,122854
3.98181,16.34889,0.10446,27.38231,3,83.62120689655171,45,122855
3.98052,16.34889,0.10899,27.38231,3,83.54310344827586,45,122856
3.97923,16.34971,0.1135299999999999,27.37108,3,83.4648275862069,45,122857
3.97794,16.34889,0.1180799999999999,27.38231,3,83.38637931034482,45,122858
3.97665,16.34971,0.12262,27.37108,3,83.30810344827586,45,122859
3.97537,16.34971,0.12716,27.37108,3,83.2298275862069,45,122860
3.97472,16.34971,0.13169,27.37108,3,83.15172413793103,45,122861
3.973430000000001,16.34971,0.13625,27.38231,3,83.07310344827586,45,122862
3.97214,16.34889,0.14078,27.38231,3,82.99499999999999,45,122863
3.97021,16.34971,0.14531,27.58447,3,82.91689655172414,45,122864
3.96957,16.34889,0.14987,27.37108,3,82.83827586206897,45,122865
3.968280000000001,16.34971,0.1544,27.58447,3,82.76017241379311,45,122866
3.96699,16.34889,0.15895,27.59571,3,82.68172413793103,45,122867
3.96635,16.34971,0.16348,27.58447,3,82.60362068965517,45,122868
3.96506,16.34971,0.16802,27.57324,3,82.5253448275862,45,122869
3.96377,16.34889,0.1725799999999999,27.58447,3,82.44672413793103,45,122870
3.96248,16.34971,0.17712,27.58447,3,82.36844827586206,45,122871
3.96119,16.34889,0.18165,27.58447,3,82.2903448275862,45,122872
3.9599,16.34971,0.1862,27.57324,3,82.21189655172414,45,122873
3.95926,16.34889,0.1907299999999999,27.58447,3,82.13379310344827,45,122874
3.95797,16.34889,0.19529,27.58447,3,82.0551724137931,45,122875
3.95668,16.34971,0.19984,27.79787,3,81.97672413793103,45,122876
3.95604,16.34971,0.20435,27.79787,3,81.89896551724138,45,122877
3.95475,16.34971,0.2089,27.79787,3,81.8205172413793,45,122878
3.95346,16.34971,0.21344,27.78664,3,81.74224137931034,45,122879
3.95217,16.34971,0.21799,27.79787,3,81.66379310344827,45,122880
3.95089,16.34889,0.22252,27.78664,3,81.5856896551724,45,122881
3.9496,16.34971,0.22708,27.78664,3,81.50706896551723,45,122882
3.94831,16.34889,0.23162,27.79787,3,81.42879310344827,45,122883
3.94766,16.34971,0.23614,27.8091,3,81.35086206896551,45,122884
3.94638,16.34889,0.2407,27.79787,3,81.27224137931034,45,122885
3.94509,16.34971,0.24525,28.01127,3,81.19379310344827,45,122886
3.9438,16.34971,0.24977,28.01127,3,81.11586206896551,45,122887
3.94316,16.34889,0.25431,28.00004,3,81.03758620689655,45,122888
3.94187,16.34889,0.25887,28.01127,3,80.95896551724138,45,122889
3.94058,16.34971,0.2634,28.01127,3,80.88086206896551,45,122890
3.93929,16.34971,0.26796,28.01127,3,80.80224137931035,45,122891
3.938,16.34889,0.27249,28.01127,3,80.72413793103448,45,122892
3.93671,16.34889,0.27703,28.01127,3,80.64586206896551,45,122893
3.93542,16.34889,0.28156,28.01127,3,80.56775862068966,45,122894
3.93414,16.34971,0.28612,28.00004,3,80.48913793103448,45,122895
3.93349,16.34889,0.29066,28.01127,3,80.41086206896551,45,122896
3.9322,16.34889,0.2952,28.00004,3,80.33258620689655,45,122897
3.93092,16.34971,0.29972,28.21344,3,80.2546551724138,45,122898
3.92963,16.34971,0.30428,28.01127,3,80.17603448275861,45,122899
3.92834,16.34971,0.30881,28.21344,3,80.09793103448276,45,122900
3.92705,16.34971,0.3133599999999999,28.21344,3,80.01948275862068,45,122901
3.92641,16.34971,0.31789,28.21344,3,79.94137931034483,45,122902
3.92512,16.34971,0.32244,28.22467,3,79.86293103448274,45,122903
3.92383,16.34889,0.32697,28.21344,3,79.78482758620689,45,122904
3.92254,16.34971,0.33154,28.21344,3,79.70603448275861,45,122905
3.92125,16.34971,0.33608,28.22467,3,79.62775862068966,45,122906
3.92061,16.34971,0.3406099999999999,28.21344,3,79.5496551724138,45,122907
3.91932,16.34971,0.34514,28.21344,3,79.47155172413794,45,122908
3.91803,16.34971,0.34969,28.22467,3,79.39310344827587,45,122909
3.91739,16.34971,0.35424,28.22467,3,79.3146551724138,45,122910
3.9161,16.34889,0.3587599999999999,28.21344,3,79.23672413793103,45,122911
3.91545,16.34889,0.3633099999999999,28.21344,3,79.15827586206896,45,122912
3.91417,16.34971,0.36785,28.22467,3,79.08,45,122913
3.91288,16.34971,0.37239,28.22467,3,79.00172413793103,45,122914
3.91223,16.34889,0.37694,28.21344,3,78.92327586206896,45,122915
3.91095,16.34889,0.38148,28.21344,3,78.845,45,122916
3.90966,16.34889,0.38603,28.21344,3,78.76655172413794,45,122917
3.90837,16.34889,0.39056,28.22467,3,78.68844827586207,45,122918
3.90772,16.34971,0.39511,28.21344,3,78.61,45,122919
3.90708,16.34971,0.39966,28.22467,3,78.53155172413794,45,122920
3.90644,16.34889,0.40418,28.42683,3,78.45362068965517,45,122921
3.90515,16.34889,0.40873,28.22467,3,78.3751724137931,45,122922
3.9045,16.34971,0.41326,28.2359,3,78.29706896551724,45,122923
3.90321,16.34971,0.4178199999999999,28.42683,3,78.21844827586207,45,122924
3.90257,16.34971,0.42235,28.42683,3,78.1403448275862,45,122925
3.90193,16.34971,0.42691,28.22467,3,78.06172413793102,45,122926
